"siteid","longitude","latitude"
"470651011",-85.181806,35.233527
"470654002",-85.292975,35.050928
"470930028",-84.03598,35.944601000897
"470931013",-83.932814,35.980421
"470931017",-83.950666,35.9780740008973
"470931020",-83.87381,36.0191860008977
"470990002",-87.4700101954994,35.116223484649
"471050108",-84.3173128592006,35.7447987339538
"471071002",-84.599167,35.451111
"471130006",-88.8096516164522,35.6515412424683
"471192007",-87.0263,35.65192
"471251009",-87.327778,36.514444
"471251011",-87.327778,36.53781
"471410005",-85.4922,36.1857200008994
"471450004",-84.5437196544158,35.9386951016195
"471570014",-89.949444,35.085833
"471570038",-89.930278,35.184167
"471570047",-90.021567,35.16895
"471571004",-89.832222,35.377222
"471631007",-82.521667,36.540654
"471650007",-86.652778,36.297778
"480290032",-98.620191,29.51505
"480290059",-98.311666,29.275387
"480370004",-94.070807,33.425757
"480430101",-103.16782,29.3025
"480612004",-97.166667,26.073333
"481130050",-96.797778,32.774167
"481130069",-96.860082,32.819952
"481130087",-96.8716,32.6766
"481350003",-102.341978,31.836579
"481390016",-97.026944,32.482222
"481410037",-106.501253,31.768281
"481410044",-106.455225,31.765674
"481410053",-106.501023,31.758504
"482010024",-95.326111,29.901111
"482010058",-95.031223,29.770699
"482011035",-95.257591,29.733713
"482030002",-94.167449,32.669004
"482150043",-98.291064,26.226239
"482450021",-93.909013,29.922898
"483030325",-101.85041,33.59082
"483550032",-97.431553,27.804482
"483550034",-97.4657,27.811817
"483611001",-93.761345,30.08526
"483750320",-101.909236,35.201588
"484391002",-97.35657,32.80582
"484391006",-97.341389,32.759167
"484530020",-97.87231,30.483175
"484530021",-97.712883,30.263233
"490030003",-112.018056,41.492778
"490050004",-111.8375,41.731111
"490110004",-111.884467,40.902967
"490350003",-111.849722,40.646667
"490351001",-112.094722,40.708611
"490353006",-111.872222,40.736389
"490353007",-111.968611,40.704444
"490353008",-112.023051,40.517946
"490353010",-111.931,40.78422
"490450003",-112.298814,40.543371
"490490002",-111.663056,40.253611
"490494001",-111.713611,40.341389
"490495008",-111.803889,40.430278
"490495010",-111.659722,40.136389
"490570002",-111.974722,41.206389
"490570007",-111.983056,41.179722
"490571003",-111.987067,41.303683
"500030004",-73.24984,42.8875900009408
"500070007",-72.86884,44.5283900009431
"500070012",-73.214444,44.4802780009431
"500210002",-72.982778,43.6080560009422
"510030001",-78.503888,38.0763880009162
"510130020",-77.059167,38.8575
"510360002",-77.260034,37.343294
"510410003",-77.450833,37.436111
"510590030",-77.105556,38.772778
"510591005",-77.163231,38.837517
"510595001",-77.198889,38.931944
"510690010",-78.081389,39.282778
"510870014",-77.400278,37.558333
"510870015",-77.5675,37.670278
"511071005",-77.49,39.024444
"511390004",-78.504722,38.663333
"511650003",-78.81904,38.47732
"515200006",-82.164444,36.607778
"516500004",-76.399167,37.003333
"516800015",-79.1883,37.3605
"517100024",-76.301667,36.857778
"517700014",-79.985,37.256111
"517700015",-79.95557,37.297178
"517750011",-80.0810167,37.2978830009098
"518100008",-76.181389,36.841111
"530030004",-117.059727,46.425571
"530070006",-120.318333,47.412222
"530110013",-122.586944,45.648333
"530330024",-122.2806,47.755
"530330057",-122.3405,47.5632
"530330080",-122.308056,47.568333
"530370002",-120.545278,46.996111
"530530029",-122.4517,47.1864
"530610020",-121.6031,48.2469
"530611007",-122.1758,48.055556
"530630016",-117.358121,47.660743
"530770009",-120.512215,46.59678
"530770015",-120.33266,46.38024
"540030003",-77.964125,39.448006
"540090005",-80.5966352305208,40.3410227904978
"540090011",-80.612017,40.394583
"540110006",-82.4259,38.4241330009188
"540291004",-80.580717453695,40.42153886589
"540330003",-80.34225,39.2781170009248
"540390010",-81.628317,38.3456000009183
"540391005",-81.693717,38.3661830009184
"540490006",-80.134667,39.4814830009261
"540511002",-80.7338580229214,39.9159609716958
"540610003",-79.920867,39.6493670009271
"540690010",-80.7009723435715,40.1148755622005
"540810002",-81.197433,37.8077670009141
"541071002",-81.552367,39.3235330009251
"550030010",-90.69868,46.61455
"550090005",-87.993889,44.516667
"550250047",-89.435833,43.073333
"550270007",-88.527778,43.435
"550410007",-88.80859,45.56498
"550430009",-90.68637,42.69215
"550590019",-87.8093,42.504722
"550630012",-91.225,43.778
"550710007",-87.616111,44.138611
"550790010",-87.933333,43.016667
"550790026",-87.9125,43.061111
"550790043",-87.91111,43.02641
"550790059",-87.934167,42.955
"550790099",-87.920556,43.039722
"550870009",-88.395556,44.306944
"550890009",-87.81,43.498056
"551091002",-92.6625,45.124444
"551110007",-89.680278,43.435556
"551198001",-90.6,45.203889
"551250001",-89.653611,46.048056
"551330027",-88.215,43.020278
"560050891",-105.2225,43.666111
"560050892",-105.342778,44.098889
"560050899",-105.55174491135,44.4659677736982
"560051899",-105.55175,44.4675400009431
"560131003",-108.736277319603,42.841049386952
"560210001",-104.817801487986,41.1399758154248
"560290001",-109.072974875932,44.5324263052244
"560330002",-106.964576133614,44.8332714588817
"560330003",-106.976243191664,44.8054944833506
"560350705",-109.860957302652,42.8705309021671
"560370007",-109.220722318745,41.5916132937043
"560391006",-110.76118,43.478080000942
